time,queue_length,active_servers
1.0,8,4
2.0,11,4
3.0,18,4
4.0,30,3
5.0,32,5
6.0,37,4
7.0,42,4
8.0,48,5
9.0,51,5
10.0,57,5
11.0,59,5
12.0,65,5
13.0,72,5
14.0,77,5
15.0,84,5
16.0,86,5
17.0,88,5
18.0,91,5
19.0,96,5
20.0,97,5
21.0,95,5
22.0,99,5
23.0,107,5
24.0,110,5
25.0,111,5
26.0,119,5
27.0,126,5
28.0,134,5
29.0,140,4
30.0,149,5
31.0,152,5
32.0,157,4
33.0,165,4
34.0,178,3
35.0,188,3
36.0,198,3
37.0,205,4
38.0,209,4
39.0,219,5
40.0,224,5
41.0,227,5
42.0,230,5
43.0,240,4
44.0,252,4
45.0,255,5
46.0,257,5
47.0,262,5
48.0,263,5
49.0,274,5
50.0,279,5
51.0,292,5
52.0,299,4
53.0,305,3
54.0,313,4
55.0,312,4
56.0,323,4
57.0,324,5
58.0,326,5
59.0,331,5
60.0,337,5
61.0,340,5
62.0,347,5
63.0,352,5
64.0,358,5
65.0,365,5
66.0,378,4
67.0,383,4
68.0,387,4
69.0,396,4
70.0,401,5
71.0,411,5
72.0,414,5
73.0,420,5
74.0,426,5
75.0,426,5
76.0,431,5
77.0,439,4
78.0,447,4
79.0,452,4
80.0,459,4
81.0,466,5
82.0,466,5
83.0,470,5
84.0,478,5
85.0,486,4
86.0,491,3
87.0,496,4
88.0,507,2
89.0,519,4
90.0,523,4
91.0,533,5
92.0,534,5
93.0,546,5
94.0,552,5
95.0,553,5
96.0,562,5
97.0,570,5
98.0,574,5
99.0,579,5
100.0,587,5
101.0,597,5
102.0,603,4
103.0,612,3
104.0,620,3
105.0,624,4
106.0,621,5
107.0,630,5
108.0,631,5
109.0,639,5
110.0,645,5
111.0,655,3
112.0,662,3
113.0,671,4
114.0,677,4
115.0,683,4
116.0,685,4
117.0,690,5
118.0,697,5
119.0,709,5
120.0,714,5
121.0,718,5
122.0,724,4
123.0,722,5
124.0,728,5
125.0,733,5
126.0,734,5
127.0,738,5
128.0,745,5
129.0,749,5
130.0,755,5
131.0,762,5
132.0,773,5
133.0,777,5
134.0,782,5
135.0,794,5
136.0,798,4
137.0,799,4
138.0,800,4
139.0,799,5
140.0,808,5
141.0,816,5
142.0,819,5
143.0,828,4
144.0,832,5
145.0,842,5
146.0,849,5
147.0,855,5
148.0,859,5
149.0,870,5
150.0,882,5
151.0,888,5
152.0,891,5
153.0,893,4
154.0,899,4
155.0,905,3
156.0,907,4
157.0,914,4
158.0,914,5
159.0,923,4
160.0,928,4
161.0,933,5
162.0,942,5
163.0,946,5
164.0,948,4
165.0,946,5
166.0,955,4
167.0,969,4
168.0,977,2
169.0,984,4
170.0,989,5
171.0,988,5
172.0,993,5
173.0,996,5
174.0,1001,5
175.0,1007,5
176.0,1014,5
177.0,1019,4
178.0,1027,4
179.0,1036,3
180.0,1035,4
181.0,1040,5
182.0,1047,5
183.0,1056,5
184.0,1060,5
185.0,1070,5
186.0,1076,4
187.0,1088,5
188.0,1090,5
189.0,1097,5
190.0,1102,5
191.0,1107,5
192.0,1112,5
193.0,1121,5
194.0,1124,4
195.0,1134,4
196.0,1141,5
197.0,1143,5
198.0,1147,5
199.0,1152,5
200.0,1162,5
201.0,1167,5
202.0,1172,5
203.0,1179,4
204.0,1186,4
205.0,1192,5
206.0,1191,5
207.0,1193,5
208.0,1194,5
209.0,1197,5
210.0,1207,5
211.0,1214,5
212.0,1216,5
213.0,1217,5
214.0,1219,5
215.0,1220,5
216.0,1223,5
217.0,1228,5
218.0,1234,5
219.0,1233,5
220.0,1236,5
221.0,1241,5
222.0,1247,5
223.0,1252,5
224.0,1259,4
225.0,1259,5
226.0,1264,5
227.0,1267,5
228.0,1270,5
229.0,1271,5
230.0,1279,4
231.0,1290,3
232.0,1291,4
233.0,1298,4
234.0,1305,3
235.0,1308,5
236.0,1314,5
237.0,1320,5
238.0,1320,5
239.0,1322,5
240.0,1324,5
241.0,1325,5
242.0,1333,5
243.0,1335,5
244.0,1346,5
245.0,1352,5
246.0,1361,5
247.0,1365,5
248.0,1370,5
249.0,1375,5
250.0,1379,4
251.0,1385,4
252.0,1391,3
253.0,1397,3
254.0,1400,4
255.0,1409,5
256.0,1417,4
257.0,1421,3
258.0,1433,4
259.0,1434,5
260.0,1436,5
261.0,1445,4
262.0,1449,5
263.0,1453,5
264.0,1457,5
265.0,1462,5
266.0,1470,5
267.0,1474,5
268.0,1484,5
269.0,1492,4
270.0,1493,5
271.0,1499,5
272.0,1502,4
273.0,1504,5
274.0,1507,5
275.0,1508,5
276.0,1516,5
277.0,1518,5
278.0,1525,5
279.0,1532,5
280.0,1534,5
281.0,1536,5
282.0,1542,5
283.0,1543,5
284.0,1548,5
285.0,1560,5
286.0,1569,4
287.0,1576,4
288.0,1580,5
289.0,1586,4
290.0,1588,4
291.0,1598,4
292.0,1604,5
293.0,1604,4
294.0,1615,3
295.0,1619,4
296.0,1623,4
297.0,1631,4
298.0,1634,5
299.0,1637,4
300.0,1643,4
301.0,1653,5
302.0,1661,4
303.0,1663,4
304.0,1668,5
305.0,1670,5
306.0,1676,5
307.0,1684,5
308.0,1689,5
309.0,1693,5
310.0,1696,4
311.0,1702,4
312.0,1708,5
313.0,1715,5
314.0,1719,4
315.0,1728,4
316.0,1735,4
317.0,1735,5
318.0,1744,5
319.0,1752,5
320.0,1756,5
321.0,1760,4
322.0,1762,5
323.0,1768,4
324.0,1776,5
325.0,1780,4
326.0,1788,4
327.0,1796,4
328.0,1804,3
329.0,1812,5
330.0,1821,5
331.0,1825,5
332.0,1828,5
333.0,1835,5
334.0,1836,5
335.0,1836,5
336.0,1841,4
337.0,1849,4
338.0,1852,4
339.0,1862,4
340.0,1869,4
341.0,1874,4
342.0,1882,4
343.0,1884,4
344.0,1887,4
345.0,1891,4
346.0,1899,4
347.0,1906,4
348.0,1914,5
349.0,1922,4
350.0,1927,5
351.0,1931,5
352.0,1931,5
353.0,1941,4
354.0,1948,5
355.0,1956,5
356.0,1960,5
357.0,1966,4
358.0,1979,4
359.0,1994,3
360.0,1997,4
361.0,2006,5
362.0,2015,5
363.0,2017,5
364.0,2028,5
365.0,2030,5
366.0,2040,5
367.0,2047,5
368.0,2060,4
369.0,2063,5
370.0,2065,5
371.0,2068,5
372.0,2069,4
373.0,2075,4
374.0,2078,5
375.0,2087,5
376.0,2089,5
377.0,2098,5
378.0,2109,4
379.0,2120,5
380.0,2130,4
381.0,2136,4
382.0,2146,4
383.0,2153,3
384.0,2157,3
385.0,2162,3
386.0,2166,4
387.0,2164,5
388.0,2168,5
389.0,2176,5
390.0,2180,5
391.0,2194,4
392.0,2202,4
393.0,2214,5
394.0,2225,3
395.0,2228,4
396.0,2232,4
397.0,2241,4
398.0,2245,5
399.0,2252,5
400.0,2260,5
401.0,2262,5
402.0,2270,4
403.0,2275,4
404.0,2281,5
405.0,2281,5
406.0,2286,5
407.0,2293,5
408.0,2293,5
409.0,2303,4
410.0,2313,4
411.0,2321,3
412.0,2332,3
413.0,2340,4
414.0,2344,4
415.0,2352,5
416.0,2361,4
417.0,2367,5
418.0,2377,5
419.0,2385,5
420.0,2388,5
421.0,2397,5
422.0,2403,5
423.0,2412,4
424.0,2420,5
425.0,2430,4
426.0,2445,4
427.0,2455,3
428.0,2459,4
429.0,2461,3
430.0,2465,4
431.0,2473,4
432.0,2484,3
433.0,2491,3
434.0,2500,3
435.0,2505,4
436.0,2514,4
437.0,2514,5
438.0,2522,4
439.0,2535,4
440.0,2540,4
441.0,2545,4
442.0,2558,3
443.0,2562,3
444.0,2570,3
445.0,2581,3
446.0,2597,3
447.0,2606,4
448.0,2608,4
449.0,2622,3
450.0,2631,4
451.0,2632,4
452.0,2640,4
453.0,2645,3
454.0,2646,3
455.0,2650,4
456.0,2655,4
457.0,2659,5
458.0,2667,5
459.0,2675,5
460.0,2680,5
461.0,2685,3
462.0,2692,4
463.0,2699,4
464.0,2705,3
465.0,2706,4
466.0,2712,4
467.0,2719,4
468.0,2728,4
469.0,2730,4
470.0,2737,4
471.0,2741,4
472.0,2746,5
473.0,2750,5
474.0,2756,5
475.0,2758,5
476.0,2760,5
477.0,2769,5
478.0,2771,5
479.0,2777,5
480.0,2783,5
481.0,2785,5
482.0,2786,4
483.0,2789,4
484.0,2797,4
485.0,2801,4
486.0,2812,4
487.0,2817,4
488.0,2826,3
489.0,2837,4
490.0,2841,4
491.0,2852,4
492.0,2860,4
493.0,2868,4
494.0,2871,4
495.0,2887,4
496.0,2897,5
497.0,2901,5
498.0,2905,5
499.0,2907,5
500.0,2922,5
501.0,2928,5
502.0,2937,5
503.0,2951,5
504.0,2953,5
505.0,2954,5
506.0,2957,5
507.0,2961,5
508.0,2967,5
509.0,2968,5
510.0,2976,5
511.0,2978,5
512.0,2983,4
513.0,2980,5
514.0,2985,4
515.0,2983,4
516.0,2990,5
517.0,2994,5
518.0,3001,5
519.0,3002,5
520.0,3005,5
521.0,3007,5
522.0,3021,5
523.0,3028,5
524.0,3037,5
525.0,3046,3
526.0,3056,4
527.0,3064,4
528.0,3070,3
529.0,3074,5
530.0,3074,5
531.0,3083,4
532.0,3095,3
533.0,3100,3
534.0,3109,4
535.0,3118,4
536.0,3123,5
537.0,3126,5
538.0,3131,5
539.0,3137,4
540.0,3139,5
541.0,3141,5
542.0,3147,5
543.0,3153,5
544.0,3158,5
545.0,3163,5
546.0,3169,4
547.0,3176,4
548.0,3183,4
549.0,3192,4
550.0,3204,5
551.0,3209,4
552.0,3213,4
553.0,3220,4
554.0,3226,3
555.0,3236,3
556.0,3240,4
557.0,3248,5
558.0,3252,5
559.0,3254,5
560.0,3256,5
561.0,3265,4
562.0,3271,5
563.0,3284,5
564.0,3292,5
565.0,3304,5
566.0,3307,5
567.0,3313,5
568.0,3322,3
569.0,3330,5
570.0,3338,5
571.0,3345,5
572.0,3351,5
573.0,3360,4
574.0,3363,4
575.0,3372,3
576.0,3376,3
577.0,3384,3
578.0,3391,5
579.0,3395,5
580.0,3396,5
581.0,3403,5
582.0,3407,5
583.0,3409,5
584.0,3411,5
585.0,3410,5
586.0,3413,5
587.0,3423,5
588.0,3428,5
589.0,3431,5
590.0,3436,5
591.0,3444,4
592.0,3446,5
593.0,3446,5
594.0,3456,4
595.0,3467,5
596.0,3471,5
597.0,3476,5
598.0,3481,5
599.0,3481,5
600.0,3484,4
601.0,3489,4
602.0,3495,4
603.0,3500,4
604.0,3509,4
605.0,3519,5
606.0,3523,5
607.0,3532,5
608.0,3533,5
609.0,3539,5
610.0,3540,5
611.0,3550,5
612.0,3556,5
613.0,3559,4
614.0,3564,4
615.0,3569,4
616.0,3584,4
617.0,3588,4
618.0,3593,4
619.0,3602,3
620.0,3610,4
621.0,3612,4
622.0,3623,3
623.0,3627,3
624.0,3631,4
625.0,3640,4
626.0,3649,4
627.0,3652,5
628.0,3657,5
629.0,3662,5
630.0,3672,2
631.0,3683,3
632.0,3693,3
633.0,3697,5
634.0,3705,5
635.0,3710,5
636.0,3725,4
637.0,3726,4
638.0,3735,2
639.0,3737,3
640.0,3739,4
641.0,3749,3
642.0,3755,3
643.0,3762,3
644.0,3772,4
645.0,3779,5
646.0,3785,5
647.0,3793,4
648.0,3794,4
649.0,3796,4
650.0,3801,5
651.0,3798,5
652.0,3807,4
653.0,3806,5
654.0,3818,5
655.0,3821,5
656.0,3824,5
657.0,3831,5
658.0,3834,4
659.0,3838,4
660.0,3843,4
661.0,3850,4
662.0,3852,5
663.0,3860,4
664.0,3869,3
665.0,3880,3
666.0,3888,4
667.0,3897,4
668.0,3898,5
669.0,3909,5
670.0,3913,5
671.0,3917,5
672.0,3928,5
673.0,3929,5
674.0,3938,5
675.0,3943,4
676.0,3953,5
677.0,3961,5
678.0,3969,5
679.0,3972,4
680.0,3974,4
681.0,3984,4
682.0,3991,4
683.0,3998,5
684.0,4004,5
685.0,4009,4
686.0,4016,4
687.0,4018,4
688.0,4019,4
689.0,4028,5
690.0,4033,5
691.0,4039,5
692.0,4043,5
693.0,4050,4
694.0,4060,4
695.0,4067,5
696.0,4080,5
697.0,4083,5
698.0,4086,5
699.0,4090,5
700.0,4099,5
701.0,4103,5
702.0,4110,5
703.0,4116,5
704.0,4124,5
705.0,4130,5
706.0,4136,5
707.0,4143,5
708.0,4149,5
709.0,4153,5
710.0,4158,5
711.0,4157,5
712.0,4166,5
713.0,4172,4
714.0,4177,4
715.0,4179,4
716.0,4187,4
717.0,4194,4
718.0,4201,4
719.0,4202,4
720.0,4212,4
721.0,4219,4
722.0,4222,4
723.0,4226,4
724.0,4229,5
725.0,4233,4
726.0,4236,4
727.0,4242,4
728.0,4244,4
729.0,4252,4
730.0,4257,4
731.0,4266,5
732.0,4272,5
733.0,4285,5
734.0,4283,5
735.0,4289,4
736.0,4300,4
737.0,4304,4
738.0,4309,4
739.0,4308,5
740.0,4318,5
741.0,4323,5
742.0,4336,5
743.0,4348,5
744.0,4353,5
745.0,4355,5
746.0,4357,5
747.0,4364,5
748.0,4364,5
749.0,4366,5
750.0,4376,5
751.0,4383,4
752.0,4390,4
753.0,4395,5
754.0,4400,5
755.0,4406,5
756.0,4405,5
757.0,4413,5
758.0,4415,5
759.0,4416,5
760.0,4424,5
761.0,4427,5
762.0,4432,5
763.0,4441,3
764.0,4445,2
765.0,4453,5
766.0,4455,5
767.0,4458,5
768.0,4466,4
769.0,4477,3
770.0,4491,2
771.0,4493,4
772.0,4501,5
773.0,4502,5
774.0,4506,4
775.0,4513,4
776.0,4519,4
777.0,4520,4
778.0,4531,3
779.0,4546,4
780.0,4552,5
781.0,4561,5
782.0,4562,5
783.0,4568,5
784.0,4570,5
785.0,4578,5
786.0,4585,5
787.0,4592,4
788.0,4598,4
789.0,4603,5
790.0,4608,4
791.0,4611,3
792.0,4614,3
793.0,4622,2
794.0,4629,4
795.0,4633,4
796.0,4639,5
797.0,4646,5
798.0,4653,5
799.0,4658,4
800.0,4666,4
801.0,4670,4
802.0,4678,5
803.0,4685,5
804.0,4686,5
805.0,4691,5
806.0,4698,4
807.0,4715,4
808.0,4720,4
809.0,4725,4
810.0,4728,5
811.0,4736,5
812.0,4745,5
813.0,4754,5
814.0,4762,5
815.0,4763,5
816.0,4767,5
817.0,4770,5
818.0,4777,5
819.0,4785,5
820.0,4795,5
821.0,4794,5
822.0,4803,5
823.0,4812,5
824.0,4820,4
825.0,4829,5
826.0,4834,5
827.0,4838,5
828.0,4846,5
829.0,4856,5
830.0,4863,5
831.0,4869,5
832.0,4871,5
833.0,4871,5
834.0,4878,4
835.0,4891,4
836.0,4900,4
837.0,4908,4
838.0,4911,4
839.0,4917,4
840.0,4921,3
841.0,4929,3
842.0,4938,3
843.0,4942,3
844.0,4945,4
845.0,4946,4
846.0,4954,5
847.0,4959,5
848.0,4970,5
849.0,4971,5
850.0,4972,5
851.0,4977,5
852.0,4983,5
853.0,4988,4
854.0,4994,4
855.0,5005,5
856.0,5012,5
857.0,5022,4
858.0,5029,4
859.0,5032,4
860.0,5038,5
861.0,5038,5
862.0,5043,5
863.0,5044,5
864.0,5052,5
865.0,5051,5
866.0,5062,5
867.0,5070,5
868.0,5078,4
869.0,5086,4
870.0,5097,4
871.0,5103,4
872.0,5106,5
873.0,5112,5
874.0,5115,4
875.0,5119,4
876.0,5125,5
877.0,5132,5
878.0,5142,4
879.0,5145,5
880.0,5152,4
881.0,5163,4
882.0,5167,4
883.0,5172,4
884.0,5180,4
885.0,5185,4
886.0,5189,5
887.0,5199,5
888.0,5200,5
889.0,5207,5
890.0,5210,5
891.0,5214,5
892.0,5221,5
893.0,5225,5
894.0,5233,5
895.0,5238,5
896.0,5242,5
897.0,5243,5
898.0,5251,5
899.0,5254,5
900.0,5257,5
901.0,5265,4
902.0,5279,4
903.0,5284,4
904.0,5294,3
905.0,5301,3
906.0,5308,4
907.0,5310,5
908.0,5315,5
909.0,5321,5
910.0,5325,5
911.0,5332,4
912.0,5338,5
913.0,5344,5
914.0,5348,5
915.0,5353,5
916.0,5363,5
917.0,5368,5
918.0,5371,5
919.0,5372,5
920.0,5375,5
921.0,5391,3
922.0,5398,3
923.0,5405,4
924.0,5408,5
925.0,5416,5
926.0,5421,5
927.0,5431,4
928.0,5434,4
929.0,5443,5
930.0,5447,5
931.0,5454,5
932.0,5461,5
933.0,5464,5
934.0,5472,5
935.0,5475,5
936.0,5482,5
937.0,5488,5
938.0,5497,5
939.0,5499,4
940.0,5499,4
941.0,5505,4
942.0,5508,5
943.0,5513,5
944.0,5512,5
945.0,5510,5
946.0,5516,4
947.0,5519,4
948.0,5523,5
949.0,5528,5
950.0,5532,5
951.0,5536,5
952.0,5541,3
953.0,5548,4
954.0,5555,4
955.0,5559,4
956.0,5565,5
957.0,5566,5
958.0,5569,5
959.0,5574,4
960.0,5581,4
961.0,5590,4
962.0,5589,4
963.0,5597,4
964.0,5607,4
965.0,5609,5
966.0,5612,5
967.0,5616,5
968.0,5625,5
969.0,5629,5
970.0,5630,5
971.0,5636,5
972.0,5644,4
973.0,5652,4
974.0,5667,3
975.0,5671,4
976.0,5680,4
977.0,5678,5
978.0,5692,4
979.0,5697,4
980.0,5700,4
981.0,5705,4
982.0,5713,5
983.0,5716,5
984.0,5723,4
985.0,5726,5
986.0,5732,5
987.0,5734,5
988.0,5741,5
989.0,5748,5
990.0,5755,5
991.0,5765,5
992.0,5769,5
993.0,5769,5
994.0,5773,5
995.0,5776,5
996.0,5779,4
997.0,5787,3
998.0,5796,2
999.0,5811,3
1000.0,5821,3
